group,eps,case,relerr
dual,1e-4,1,5.729207483484327e-12
dual,1e-4,1,1.404104410922629e-12
dual,1e-4,1,8.899052321171654e-12
dual,1e-4,1,2.860207533294726e-10
dual,1e-4,1,1.809613634523904e-11
dual,1e-4,1,5.039252318645813e-08
dual,1e-4,1,2.696340870066281e-13
dual,1e-4,1,3.358918539668233e-11
dual,1e-4,1,1.466505861394368e-12
dual,1e-4,1,1.606636942237085e-10
dual,1e-4,1,1.286282758980476e-10
dual,1e-4,1,1.107619833022768e-10
dual,1e-4,1,1.797444721558629e-11
dual,1e-4,1,5.902512744110299e-12
dual,1e-4,1,1.623310035544800e-13
dual,1e-4,1,2.360862795679371e-11
dual,1e-4,1,8.713619398543032e-13
dual,1e-4,1,9.432218604108106e-09
dual,1e-4,1,9.069828221521043e-07
dual,1e-4,1,4.205051257435033e-11
dual,1e-4,1,5.498514029301593e-11
dual,1e-4,1,4.805998990392294e-12
dual,1e-4,1,1.796641136945448e-11
dual,1e-4,1,3.350572303217754e-10
dual,1e-4,1,3.116002495099328e-11
dual,1e-4,1,5.973118952981888e-12
dual,1e-4,1,4.566267740911853e-14
dual,1e-4,1,1.431783383352241e-13
dual,1e-4,1,2.337758881757875e-12
dual,1e-4,1,2.437330076890749e-13
dual,1e-4,1,1.628343529481355e-10
dual,1e-4,1,9.726928231410270e-11
dual,1e-4,1,1.600899003468339e-07
dual,1e-4,1,7.520393102391799e-09
dual,1e-4,1,2.741225271769757e-14
dual,1e-4,1,2.611082894319310e-08
dual,1e-4,1,8.114295873890085e-08
dual,1e-4,1,1.491968750704802e-13
dual,1e-4,1,2.454667549485267e-13
dual,1e-4,1,1.411477406164116e-11
dual,1e-4,1,2.199679233676362e-09
dual,1e-4,1,1.571242893879107e-08
dual,1e-4,1,2.885304982829461e-13
dual,1e-4,1,1.144692697046304e-13
dual,1e-4,1,1.769478290221818e-12
dual,1e-4,1,4.056849173108364e-13
dual,1e-4,1,2.159920214464854e-08
dual,1e-4,1,1.549492414790648e-13
dual,1e-4,1,8.271457138399550e-14
dual,1e-4,1,1.122225121132670e-14
dual,1e-4,1,6.812795167332390e-07
dual,1e-4,1,6.786562053241019e-09
dual,1e-4,1,1.872643931542433e-07
dual,1e-4,1,7.860629124063863e-13
dual,1e-4,1,1.213532024469785e-14
dual,1e-4,1,1.117400561731903e-11
dual,1e-4,1,1.091377817508578e-09
dual,1e-4,1,5.186934724031097e-11
dual,1e-4,1,1.312495199195549e-08
dual,1e-4,1,2.563056853051427e-13
dual,1e-4,1,1.828707238648682e-06
dual,1e-4,1,8.351716157179879e-13
dual,1e-4,1,1.182305594899185e-13
dual,1e-4,1,2.433643743923431e-09
dual,1e-4,1,2.819704791653360e-12
dual,1e-4,1,3.394123806691352e-08
dual,1e-4,1,1.781633341794235e-08
dual,1e-4,1,6.521790307627687e-12
dual,1e-4,1,1.032626035913389e-11
dual,1e-4,1,1.150949008379764e-11
dual,1e-4,1,5.913984857146627e-15
dual,1e-4,1,4.528181353368260e-14
dual,1e-4,1,3.859815207468054e-11
dual,1e-4,1,7.327141286561083e-14
dual,1e-4,1,2.527263447253809e-14
dual,1e-4,1,3.046436122739722e-13
dual,1e-4,1,9.125012168399085e-09
dual,1e-4,1,1.366730201738995e-08
dual,1e-4,1,2.598531534361356e-11
dual,1e-4,1,1.437753859778995e-11
dual,1e-4,1,3.008202529668085e-10
dual,1e-4,1,4.951146417580420e-11
dual,1e-4,1,4.994678998749740e-07
dual,1e-4,1,3.864973206864190e-07
dual,1e-4,1,1.482215211332335e-13
dual,1e-4,1,1.371785256478293e-08
dual,1e-4,1,1.456258096235353e-07
dual,1e-4,1,1.548055185640311e-14
dual,1e-4,1,5.572325977418752e-12
dual,1e-4,1,3.504434990213148e-09
dual,1e-4,1,3.263608692491459e-07
dual,1e-4,1,8.407368591389777e-07
dual,1e-4,1,2.169890672138566e-11
dual,1e-4,1,2.062639896162439e-13
dual,1e-4,1,3.781789414184381e-14
dual,1e-4,1,3.521594025510682e-06
dual,1e-4,1,9.145886493851104e-12
dual,1e-4,1,6.140077533712783e-10
dual,1e-4,1,5.758572102519304e-14
dual,1e-4,1,5.351740301381737e-08
dual,1e-4,1,2.662768481558939e-06
dual,1e-4,1,1.343560753870436e-10
dual,1e-4,1,7.343757429994850e-10
dual,1e-4,1,1.939483195495481e-07
dual,1e-4,1,1.194737166201683e-08
dual,1e-4,1,2.153259816920798e-11
dual,1e-4,1,4.451929733065096e-09
dual,1e-4,1,5.253292203053475e-11
dual,1e-4,1,5.195027417691648e-09
dual,1e-4,1,8.126570473221191e-13
dual,1e-4,1,2.650176461849382e-08
dual,1e-4,1,1.929851590419414e-12
dual,1e-4,1,9.954524010089394e-14
dual,1e-4,1,2.000133684684216e-07
dual,1e-4,1,1.143099087883245e-12
dual,1e-4,1,3.963904140411742e-10
dual,1e-4,1,9.081785125369416e-15
dual,1e-4,1,3.854780333521944e-13
dual,1e-4,1,2.282147640867541e-12
dual,1e-4,1,1.219301417124995e-12
dual,1e-4,1,1.804639379687438e-13
dual,1e-4,1,5.142994351455230e-07
dual,1e-4,1,3.384415678928218e-14
dual,1e-4,1,9.461248664687939e-09
dual,1e-4,1,1.772957654338211e-09
dual,1e-4,1,3.374070034034261e-12
dual,1e-4,1,2.318698039812864e-08
dual,1e-4,1,4.821122773421521e-13
dual,1e-4,1,2.423181516802264e-13
dual,1e-4,1,1.821771450207807e-10
dual,1e-4,1,4.820330662646857e-14
dual,1e-4,1,2.843075266066844e-10
dual,1e-4,1,1.072341639286949e-11
dual,1e-4,1,3.119797192747652e-06
dual,1e-4,1,2.565371653257883e-08
dual,1e-4,1,4.233158608226391e-13
dual,1e-4,1,1.173365321483940e-13
dual,1e-4,1,5.146899914728550e-06
dual,1e-4,1,4.226657586236726e-13
dual,1e-4,1,1.474921840598792e-11
dual,1e-4,1,3.298612524063510e-10
dual,1e-4,1,8.030292840808961e-10
dual,1e-4,1,4.349506855977812e-14
dual,1e-4,1,9.366238665896120e-12
dual,1e-4,1,2.851368297253983e-13
dual,1e-4,1,7.239547881854690e-09
dual,1e-4,1,2.017187704925501e-13
dual,1e-4,1,2.533249710398666e-09
dual,1e-4,1,1.550137906376972e-06
dual,1e-4,1,5.157390905600979e-13
dual,1e-4,1,1.654105605229818e-13
dual,1e-4,1,2.565967586622547e-14
dual,1e-4,1,5.697045234431059e-11
dual,1e-4,1,1.002345438266980e-11
dual,1e-4,1,6.037238161349734e-07
dual,1e-4,1,1.247132479821909e-10
dual,1e-4,1,6.587909375095046e-15
dual,1e-4,1,3.864333184263915e-14
dual,1e-4,1,1.223437594813627e-11
dual,1e-4,1,1.078424845231184e-08
dual,1e-4,1,4.128220514762076e-14
dual,1e-4,1,1.552911046140779e-12
dual,1e-4,1,7.347916028974497e-12
dual,1e-4,1,2.017777776011890e-10
dual,1e-4,1,3.012347953058784e-14
dual,1e-4,1,2.088509103484184e-12
dual,1e-4,1,4.265241360929776e-11
dual,1e-4,1,4.260875899822418e-08
dual,1e-4,1,7.324376181462254e-10
dual,1e-4,1,3.508209811618759e-13
dual,1e-4,1,2.960477010710471e-07
dual,1e-4,1,7.155365924284467e-12
dual,1e-4,1,2.329203539398035e-09
dual,1e-4,1,2.485730431532989e-10
dual,1e-4,1,1.367435146789717e-13
dual,1e-4,1,3.757369463987900e-14
dual,1e-4,1,8.633328922883376e-08
dual,1e-4,1,8.786821539241270e-10
dual,1e-4,1,9.151923979128321e-15
dual,1e-4,1,9.580081798534309e-09
dual,1e-4,1,1.227775464476284e-06
dual,1e-4,1,3.954733130529875e-10
dual,1e-4,1,1.566503105843458e-09
dual,1e-4,1,6.374608269270653e-11
dual,1e-4,1,5.570272707601263e-10
dual,1e-4,1,8.777734985503844e-14
dual,1e-4,1,5.365593879573737e-08
dual,1e-4,1,3.260353493538301e-13
dual,1e-4,1,1.419067928278560e-13
dual,1e-6,4,1.703489932238507e-06
dual,1e-6,2,3.646157633707870e-12
dual,1e-6,3,7.484411642436138e-14
dual,1e-6,3,3.189032422560981e-09
dual,1e-6,3,1.843110719237305e-14
dual,1e-6,2,4.854912271720501e-09
dual,1e-6,2,4.358117234914240e-08
dual,1e-6,4,6.437423539115950e-13
dual,1e-6,2,7.671653703963377e-12
dual,1e-6,3,6.138204196489763e-14
dual,1e-6,3,3.381021842801479e-15
dual,1e-6,2,2.645522391519755e-13
dual,1e-6,4,1.010611230163279e-09
dual,1e-6,3,6.142372592274555e-12
dual,1e-6,3,5.237224583477517e-07
dual,1e-6,2,1.009105737340531e-13
dual,1e-6,2,1.119587428899961e-13
dual,1e-6,4,1.802576708643967e-13
dual,1e-6,2,8.225635115106190e-13
dual,1e-6,2,1.647305365064366e-08
dual,1e-6,4,1.238788215479705e-10
dual,1e-6,3,6.014078734232264e-11
dual,1e-6,3,1.557939986865403e-14
dual,1e-6,4,1.521660333875313e-08
dual,1e-6,2,2.032977928993771e-15
dual,1e-6,2,9.412382420682046e-14
dual,1e-6,3,3.642464815195103e-12
dual,1e-6,3,1.049227387131144e-10
dual,1e-6,2,4.826774777183701e-10
dual,1e-6,2,3.123461480537431e-15
dual,1e-6,3,2.070222200123221e-08
dual,1e-6,2,1.014605984075231e-14
dual,1e-6,4,6.511019009669417e-14
dual,1e-6,2,8.760487667088398e-10
dual,1e-6,4,7.540789197158100e-12
dual,1e-6,3,8.393960022486899e-14
dual,1e-6,2,1.283254165951374e-13
dual,1e-6,4,1.561853295119989e-06
dual,1e-6,3,1.053058821081893e-09
dual,1e-6,2,1.257979659029973e-09
dual,1e-6,3,1.896673522976233e-12
dual,1e-6,2,5.856682413138226e-08
dual,1e-6,3,4.948675744522015e-11
dual,1e-6,4,5.738091023242433e-10
dual,1e-6,4,9.741293618424324e-11
dual,1e-6,3,1.199252151541230e-13
dual,1e-6,4,3.510945426954843e-09
dual,1e-6,2,5.863456300246038e-07
dual,1e-6,4,3.273745522951703e-11
dual,1e-6,4,4.472896363441324e-13
dual,1e-6,2,3.458628491247681e-08
dual,1e-6,3,2.795302629689795e-14
dual,1e-6,2,4.232116506639859e-10
dual,1e-6,4,2.578003816681352e-10
dual,1e-6,4,3.970732909061286e-14
dual,1e-6,3,2.523964748974008e-13
dual,1e-6,3,9.607968302008761e-16
dual,1e-6,4,4.084071078920402e-08
dual,1e-6,4,2.043537277948997e-15
dual,1e-6,3,3.687080231555878e-16
dual,1e-6,4,1.139029221014156e-08
dual,1e-6,2,9.248737347393527e-14
dual,1e-6,3,1.488565582391987e-14
dual,1e-6,4,6.234210633042686e-11
dual,1e-6,3,2.763401525090769e-14
dual,1e-6,3,1.476110060298059e-06
dual,1e-6,4,1.088790273311229e-12
dual,1e-6,4,1.498306098701905e-16
dual,1e-6,3,1.749761544560568e-14
dual,1e-6,4,2.502249738492953e-09
dual,1e-6,2,6.575279511189626e-15
dual,1e-6,3,4.006576399819123e-13
dual,1e-6,4,3.626077230187264e-11
dual,1e-6,4,2.413087527533257e-12
dual,1e-6,4,6.380782931506711e-14
dual,1e-6,2,1.000885590576741e-09
dual,1e-6,2,4.917136203605280e-11
dual,1e-6,3,1.656131303991717e-08
dual,1e-6,2,1.111210686178582e-11
dual,1e-6,2,7.880987222166411e-11
dual,1e-6,4,4.790688008702739e-09
dual,1e-6,3,1.636757994935196e-13
dual,1e-6,2,2.054327969861617e-10
dual,1e-6,2,3.228299399945022e-10
dual,1e-6,3,1.853194698144822e-11
dual,1e-6,2,4.951568647874834e-08
dual,1e-6,3,3.752571959675361e-11
dual,1e-6,3,1.107142375390939e-14
dual,1e-6,2,1.216077103843510e-16
dual,1e-6,2,1.726460833012744e-12
dual,1e-6,2,4.575814268304429e-09
dual,1e-6,4,3.947840356967001e-13
dual,1e-6,2,3.911953766234387e-13
dual,1e-6,2,7.407592322860208e-08
dual,1e-6,4,3.999110312047588e-09
dual,1e-6,2,1.180312368731013e-10
dual,1e-6,3,4.069398970760063e-09
dual,1e-6,2,3.738710833084292e-13
dual,1e-6,3,5.771760638493446e-15
dual,1e-6,4,0.000000000000000e+00
dual,1e-6,3,1.916790109547046e-08
dual,1e-6,4,2.083418600277868e-10
dual,1e-6,2,2.687360397638786e-14
dual,1e-6,4,1.583048796387686e-16
dual,1e-6,3,5.486998453515558e-14
dual,1e-6,4,5.396779378744389e-10
dual,1e-6,3,5.403224741783942e-08
dual,1e-6,4,2.658004740998309e-14
dual,1e-6,2,4.169176025192741e-09
dual,1e-6,4,4.495468606918278e-14
dual,1e-6,4,5.083997383045088e-13
dual,1e-6,2,5.642944028718388e-12
dual,1e-6,4,2.004502827176787e-12
dual,1e-6,3,2.103698347654675e-11
dual,1e-6,3,2.860207533294726e-10
dual,1e-6,4,1.693316948929260e-11
dual,1e-6,4,1.003892795091526e-07
dual,1e-6,3,1.321690002769982e-12
dual,1e-6,4,6.471154908467348e-11
dual,1e-6,3,1.520283241688469e-12
dual,1e-6,3,1.606636942237085e-10
dual,1e-6,4,1.291418782553009e-10
dual,1e-6,2,1.116361088124962e-10
dual,1e-6,2,1.782314463288712e-11
dual,1e-6,3,5.783620927198647e-12
dual,1e-6,4,2.432330739447938e-16
dual,1e-6,3,3.432132526774861e-12
dual,1e-6,4,8.713619398543032e-13
dual,1e-6,4,1.166031492388432e-08
dual,1e-6,4,1.341344783565237e-14
dual,1e-6,3,0.000000000000000e+00
dual,1e-6,4,5.498514029301593e-11
dual,1e-6,2,4.418090632829835e-14
dual,1e-6,3,3.008660313933266e-11
dual,1e-6,3,2.156242085810715e-14
dual,1e-6,4,8.087738390309843e-11
dual,1e-6,2,5.050067302030226e-15
dual,1e-6,3,3.127664325547650e-13
dual,1e-6,4,2.813008876384375e-14
dual,1e-6,2,6.108793419586152e-15
dual,1e-6,2,1.800220714610594e-14
dual,1e-6,2,3.988125014789712e-10
dual,1e-6,2,9.735086856224948e-11
dual,1e-6,3,1.600894916838850e-07
dual,1e-6,2,7.520393102391799e-09
dual,1e-6,4,2.741225271769757e-14
dual,1e-6,3,2.611070058440421e-08
dual,1e-6,2,1.885904654318392e-07
dual,1e-6,2,1.491968750704802e-13
dual,1e-6,2,1.655762259349253e-15
dual,1e-6,2,1.408351038204992e-11
dual,1e-6,2,2.199679233676362e-09
dual,1e-6,4,1.571242893879107e-08
dual,1e-6,2,1.172888204402220e-16
dual,1e-6,4,1.144692697046304e-13
dual,1e-6,4,1.769478290221818e-12
dual,1e-6,3,1.719914858763482e-15
dual,1e-6,4,3.676200549680211e-08
dual,1e-6,3,3.473091467175852e-16
dual,1e-6,2,2.442532854557210e-13
dual,1e-6,2,1.539051594696234e-14
dual,1e-6,3,6.812795167332390e-07
dual,1e-6,2,6.786562053241019e-09
dual,1e-6,2,5.000582567869157e-07
dual,1e-6,3,7.860629124063863e-13
dual,1e-6,2,1.089385173665322e-14
dual,1e-6,4,2.333524688676745e-13
dual,1e-6,2,6.113616488130215e-09
dual,1e-6,3,5.217775189255872e-11
dual,1e-6,3,8.031316351221993e-08
dual,1e-6,2,2.563056853051427e-13
dual,1e-6,3,1.828707238648682e-06
dual,1e-6,2,2.574022468052273e-15
dual,1e-6,2,4.279032501802895e-14
dual,1e-6,3,2.433643743923431e-09
dual,1e-6,3,2.819704791653360e-12
dual,1e-6,4,8.950218971582249e-08
dual,1e-6,3,1.781633341794235e-08
dual,1e-6,2,1.975832329884838e-11
dual,1e-6,4,1.183922252753099e-11
dual,1e-6,3,1.004308557528476e-10
dual,1e-6,3,1.211647045534012e-15
dual,1e-6,3,1.832750081363280e-13
dual,1e-6,4,1.024085703618823e-10
dual,1e-6,3,6.005225648095537e-15
dual,1e-6,4,2.527263447253809e-14
dual,1e-6,3,2.340599181936881e-14
dual,1e-6,2,2.338067600688823e-08
dual,1e-6,4,1.982313678422295e-08
dual,1e-6,2,2.598531534361356e-11
dual,1e-6,2,8.446795201969125e-15
dual,1e-6,2,3.003262185589327e-10
dual,1e-6,2,4.951146417580420e-11
dual,1e-6,3,4.994650342745492e-07
dual,1e-6,2,3.877181437978357e-07
dual,1e-6,4,2.972412977046386e-12
dual,1e-6,4,1.610823245959936e-08
dual,1e-6,4,1.940031680717346e-07
dual,1e-6,3,1.548055185640311e-14
dual,1e-6,2,1.476860764954886e-14
dual,1e-6,4,3.513602544975575e-09
dual,1e-6,3,3.627933637837897e-06
dual,1e-6,2,3.242952254013964e-06
dual,1e-6,4,2.681385797721729e-11
dual,1e-6,3,2.187389450777068e-14
dual,1e-6,4,2.937312166356801e-15
dual,1e-6,3,3.521774384780740e-06
dual,1e-6,3,0.000000000000000e+00
dual,1e-6,3,6.140077533712783e-10
dual,1e-6,3,1.291742355292895e-15
dual,1e-6,4,2.909931508942074e-07
dual,1e-6,4,1.298279779292437e-05
dual,1e-6,2,3.001434989369996e-10
dual,1e-6,4,7.343889692430346e-10
dual,1e-6,4,1.939483195495481e-07
dual,1e-6,4,1.654852280907446e-08
dual,1e-6,4,2.570210162121595e-11
dual,1e-6,3,4.451929733065096e-09
dual,1e-6,2,4.877122821606408e-11
dual,1e-6,3,5.188693507454064e-09
dual,1e-6,2,5.424556147209452e-12
dual,1e-6,3,2.650176461849382e-08
dual,1e-6,3,9.041764406064603e-15
dual,1e-6,2,3.064373305510304e-14
dual,1e-6,3,2.000285822739937e-07
dual,1e-6,4,1.523305670958607e-12
dual,1e-6,4,3.967122424551369e-10
dual,1e-6,3,9.081785125369416e-15
dual,1e-6,2,6.551527073072981e-12
dual,1e-6,4,2.291808479218564e-12
dual,1e-6,2,1.970121737492694e-11
dual,1e-6,2,0.000000000000000e+00
dual,1e-6,3,1.840322571740375e-06
dual,1e-6,3,3.384415678928218e-14
dual,1e-6,3,6.002794781194228e-08
dual,1e-6,4,1.772957654338211e-09
dual,1e-6,4,1.908613065036174e-14
dual,1e-6,3,2.318698039812864e-08
dual,1e-6,4,4.680093179832809e-13
dual,1e-6,4,2.146486049485743e-14
dual,1e-6,3,1.822002137016448e-10
dual,1e-6,4,0.000000000000000e+00
dual,1e-6,3,2.054778400843406e-15
dual,1e-6,4,0.000000000000000e+00
dual,1e-6,4,3.119747592322570e-06
dual,1e-6,2,2.565371653257883e-08
dual,1e-6,3,2.112453418530128e-13
dual,1e-6,2,8.648727776762006e-14
dual,1e-6,3,6.426280918444069e-06
dual,1e-6,3,1.805781612277373e-14
dual,1e-6,4,1.228609808923095e-11
dual,1e-6,3,3.318212664831395e-10
dual,1e-6,2,8.030101606284289e-10
dual,1e-6,4,3.336250951701333e-13
dual,1e-6,4,1.082060406695462e-10
dual,1e-6,3,2.098383722947747e-13
dual,1e-6,3,7.239547881854690e-09
dual,1e-6,4,1.440044764252449e-14
dual,1e-6,4,2.498798912114675e-09
dual,1e-6,4,1.547031692209968e-06
dual,1e-6,3,5.811673132882938e-16
dual,1e-6,2,1.228015948858799e-16
dual,1e-6,2,1.834881849651877e-14
dual,1e-6,2,5.697045234431059e-11
dual,1e-6,4,9.662792009050782e-12
dual,1e-6,3,6.037238161349734e-07
dual,1e-6,2,1.312098219411010e-10
dual,1e-6,2,4.818585142926662e-14
dual,1e-6,3,2.029270349069871e-12
dual,1e-6,4,2.461939240460762e-11
dual,1e-6,2,1.065786810624718e-08
dual,1e-6,4,1.145609161820153e-13
dual,1e-6,4,1.148015547883611e-10
dual,1e-6,3,4.481763337093760e-16
dual,1e-6,4,2.017777776011890e-10
dual,1e-6,4,4.016463937411712e-14
dual,1e-6,2,2.185003961597257e-12
dual,1e-6,2,1.010493633698617e-14
dual,1e-6,3,2.589942218389108e-06
dual,1e-6,4,7.324538628351417e-10
dual,1e-6,4,1.152453738958798e-16
dual,1e-6,2,2.960477010710471e-07
dual,1e-6,3,7.155365924284467e-12
dual,1e-6,4,2.329203539398035e-09
dual,1e-6,2,4.095565411229558e-15
dual,1e-6,2,2.444138460912575e-15
dual,1e-6,3,1.612100418068552e-13
dual,1e-6,4,2.443382550388046e-07
dual,1e-6,2,8.841207980983948e-10
dual,1e-6,4,3.787003025846202e-15
dual,1e-6,4,1.990325228098735e-08
dual,1e-6,3,1.227775464476284e-06
dual,1e-6,2,3.665952644535004e-10
dual,1e-6,2,1.060264850830506e-09
dual,1e-6,2,4.686025008617075e-11
dual,1e-6,4,5.572230784982698e-10
dual,1e-6,2,3.202018818655627e-13
dual,1e-6,3,5.365593879573737e-08
dual,1e-6,2,2.016940765334170e-16
dual,1e-6,3,1.155333021568961e-16
sweep/2.5e-3,1e-2,1,4.723262449049155e-07
sweep/2.5e-3,1e-2,1,1.733598603457987e-07
sweep/2.5e-3,1e-2,1,1.116965757255488e-07
sweep/2.5e-3,1e-2,4,8.025491359951824e-10
sweep/2.5e-3,1e-2,1,2.715723029250661e-08
sweep/2.5e-3,1e-2,2,0.000000000000000e+00
sweep/2.5e-3,1e-2,1,4.321948838952916e-07
sweep/2.5e-3,1e-2,1,8.087990791354409e-07
sweep/2.5e-3,1e-2,2,1.027732504364255e-09
sweep/2.5e-3,1e-2,3,1.421573431931317e-09
sweep/2.5e-3,1e-2,4,9.049195999296154e-09
sweep/2.5e-3,1e-2,1,7.042618047063588e-07
sweep/2.5e-3,1e-2,1,1.321132437691158e-10
sweep/2.5e-3,1e-2,1,1.324313869968932e-09
sweep/2.5e-3,1e-2,1,8.910692859981689e-08
sweep/2.5e-3,1e-2,3,6.630585674311697e-08
sweep/2.5e-3,1e-2,1,4.708676457260242e-07
sweep/2.5e-3,1e-2,1,2.103334828726636e-11
sweep/2.5e-3,1e-2,4,2.556270479719202e-05
sweep/2.5e-3,1e-2,3,1.538379633032904e-07
sweep/2.5e-3,1e-2,3,5.373973631199617e-10
sweep/2.5e-3,1e-2,3,1.229992196354715e-09
sweep/2.5e-3,1e-2,1,1.823733092201336e-11
sweep/2.5e-3,1e-2,3,2.899462568788490e-09
sweep/2.5e-3,1e-2,1,3.699146870273168e-12
sweep/2.5e-3,1e-2,1,2.766400993439731e-08
sweep/2.5e-3,1e-2,2,1.244014638243185e-06
sweep/2.5e-3,1e-2,3,1.061089354652882e-07
sweep/2.5e-3,1e-2,1,7.317348247787850e-09
sweep/2.5e-3,1e-2,1,4.924929086375225e-10
sweep/2.5e-3,1e-2,2,1.123268306699916e-08
sweep/2.5e-3,1e-2,1,2.113653655340670e-10
sweep/2.5e-3,1e-2,1,2.181877796701404e-09
sweep/2.5e-3,1e-2,2,8.645789296652866e-09
sweep/2.5e-3,1e-2,4,2.351572967547288e-11
sweep/2.5e-3,1e-2,3,1.584980315737132e-10
sweep/2.5e-3,1e-2,2,1.536432481024212e-09
sweep/2.5e-3,1e-2,1,2.012607419500896e-11
sweep/2.5e-3,1e-2,1,1.210065786178624e-10
sweep/2.5e-3,1e-2,1,5.981542025302301e-07
sweep/2.5e-3,1e-2,1,1.029361005660217e-07
sweep/2.5e-3,1e-2,1,1.551112975854158e-09
sweep/2.5e-3,1e-2,2,5.605599374451457e-06
sweep/2.5e-3,1e-2,1,1.015745647281422e-08
sweep/2.5e-3,1e-2,1,2.520291194718603e-08
sweep/2.5e-3,1e-2,1,9.819595552725777e-08
sweep/2.5e-3,1e-2,4,6.108618398591470e-08
sweep/2.5e-3,1e-2,3,7.564771416866558e-10
sweep/2.5e-3,1e-2,2,1.172711014688206e-06
sweep/2.5e-3,1e-2,2,3.409181081418497e-08
sweep/2.5e-3,1e-2,1,1.602096518229129e-10
sweep/2.5e-3,1e-2,3,1.084587284961910e-08
sweep/2.5e-3,1e-2,4,1.960589830902852e-08
sweep/2.5e-3,1e-2,1,1.554520319169154e-09
sweep/2.5e-3,1e-2,2,4.553952073431820e-11
sweep/2.5e-3,1e-2,2,3.072449054130705e-11
sweep/2.5e-3,1e-2,1,2.766220644025271e-08
sweep/2.5e-3,1e-2,2,2.299312674194665e-07
sweep/2.5e-3,1e-2,4,3.851354128576349e-07
sweep/2.5e-3,1e-2,1,7.925655612178364e-10
sweep/2.5e-3,1e-2,3,3.638876250686309e-07
sweep/2.5e-3,1e-2,1,1.986962616526289e-09
sweep/2.5e-3,1e-2,1,2.020862831690822e-09
sweep/2.5e-3,1e-2,2,4.056750116439584e-09
sweep/2.5e-3,1e-2,1,2.389936161744086e-07
sweep/2.5e-3,1e-2,1,1.234425600092220e-10
sweep/2.5e-3,1e-2,3,5.641201616095107e-11
sweep/2.5e-3,1e-2,4,1.069929341956131e-10
sweep/2.5e-3,1e-2,1,8.279635071040976e-08
sweep/2.5e-3,1e-2,1,4.127925809876091e-08
sweep/2.5e-3,1e-2,4,1.252866087784067e-07
sweep/2.5e-3,1e-2,2,7.327583927332751e-09
sweep/2.5e-3,1e-2,4,8.763873588206309e-07
sweep/2.5e-3,1e-2,4,1.199336628232082e-08
sweep/2.5e-3,1e-2,1,2.197689562843159e-07
sweep/2.5e-3,1e-2,1,1.090529560285935e-08
sweep/2.5e-3,1e-2,3,4.202546957688118e-09
sweep/2.5e-3,1e-2,1,4.067644923569230e-07
sweep/2.5e-3,1e-2,1,4.272433275567196e-13
sweep/2.5e-3,1e-2,2,5.159103497369955e-09
sweep/2.5e-3,1e-2,1,5.634817143140615e-10
sweep/2.5e-3,1e-2,1,7.173276448479444e-11
sweep/2.5e-3,1e-2,3,4.796544780779037e-08
sweep/2.5e-3,1e-2,2,2.209507743124810e-10
sweep/2.5e-3,1e-2,3,3.833057631030329e-11
sweep/2.5e-3,1e-2,1,3.683646779679475e-11
sweep/2.5e-3,1e-2,3,6.833765236914678e-07
sweep/2.5e-3,1e-2,4,9.786805660233244e-08
sweep/2.5e-3,1e-2,3,1.129551982333180e-10
sweep/2.5e-3,1e-2,4,9.609815463276892e-08
sweep/2.5e-3,1e-2,1,1.293535358362071e-07
sweep/2.5e-3,1e-2,3,2.218542906943364e-11
sweep/2.5e-3,1e-2,1,1.637698620189449e-09
sweep/2.5e-3,1e-2,1,2.364876584979607e-09
sweep/2.5e-3,1e-2,1,1.652539973260045e-09
sweep/2.5e-3,1e-2,3,3.441487259568531e-09
sweep/2.5e-3,1e-2,1,6.201126491391303e-11
sweep/2.5e-3,1e-2,1,1.777173121774215e-05
sweep/2.5e-3,1e-2,1,2.813935754139987e-10
sweep/2.5e-3,1e-2,1,7.563022837152573e-07
sweep/2.5e-4,1e-3,4,3.203164949855094e-13
sweep/2.5e-4,1e-3,1,5.123300179433656e-10
sweep/2.5e-4,1e-3,1,2.389086214543293e-11
sweep/2.5e-4,1e-3,3,1.073817431707896e-06
sweep/2.5e-4,1e-3,1,4.921211695071167e-10
sweep/2.5e-4,1e-3,3,1.029045836017438e-08
sweep/2.5e-4,1e-3,2,1.114070098275784e-09
sweep/2.5e-4,1e-3,1,1.071900961089314e-06
sweep/2.5e-4,1e-3,1,1.835522992970658e-07
sweep/2.5e-4,1e-3,3,6.305763855235765e-11
sweep/2.5e-4,1e-3,1,1.123587251908253e-10
sweep/2.5e-4,1e-3,4,1.559929311162552e-10
sweep/2.5e-4,1e-3,1,9.878301784800641e-12
sweep/2.5e-4,1e-3,4,1.933440458658146e-11
sweep/2.5e-4,1e-3,3,1.773016714879049e-11
sweep/2.5e-4,1e-3,3,5.886111187475544e-12
sweep/2.5e-4,1e-3,2,5.605229550290817e-12
sweep/2.5e-4,1e-3,1,7.948825464031604e-11
sweep/2.5e-4,1e-3,4,3.774816874639301e-12
sweep/2.5e-4,1e-3,3,2.799152182996596e-12
sweep/2.5e-4,1e-3,3,2.560513117013193e-10
sweep/2.5e-4,1e-3,3,7.321931841169985e-12
sweep/2.5e-4,1e-3,4,1.285563507480051e-06
sweep/2.5e-4,1e-3,3,2.477146139534515e-11
sweep/2.5e-4,1e-3,4,1.440645438723978e-09
sweep/2.5e-4,1e-3,4,1.961442214915894e-09
sweep/2.5e-4,1e-3,1,3.612957467018448e-10
sweep/2.5e-4,1e-3,3,0.000000000000000e+00
